Zip,Total,white_1,black_1,white_2,black_2
8600000US50839,45,44,0,1,0
8600000US50842,94,90,0,0,0
8600000US50046,1595,1544,14,24,0
8600000US50070,1501,1405,9,29,0
8600000US50174,1446,1405,3,11,0
8600000US50028,1552,1532,0,0,0
8600000US50130,1592,1514,12,49,0
8600000US50222,513,471,0,0,0
8600000US50254,279,275,0,0,0
8600000US50523,685,649,0,0,0
8600000US50574,2049,1991,4,0,0
8600000US50521,289,289,0,0,0
8600000US50557,703,671,0,9,0
8600000US50621,1491,1448,0,5,0
8600000US50658,2301,2282,0,3,0
8600000US50841,2549,2471,16,17,0
8600000US50848,333,333,0,0,0
8600000US50033,29,29,0,0,0
8600000US51053,1015,862,0,95,0
8600000US51020,627,560,0,28,4
8600000US51036,1018,941,1,46,0
8600000US51051,86,83,0,0,0
8600000US51054,5633,5122,1,155,0
8600000US51106,26707,23177,388,1676,24
8600000US51237,1652,1576,0,24,0
8600000US51250,8565,7423,50,627,0
8600000US51451,124,124,0,0,0
8600000US51357,543,524,2,0,0
8600000US51358,1247,1220,0,10,0
8600000US51439,1013,967,0,40,0
8600000US51454,1470,1400,6,19,0
8600000US51238,1168,1144,0,6,0
8600000US51012,6386,5971,155,37,0
8600000US51024,1778,1664,34,56,0
8600000US51025,2018,1883,0,51,0
8600000US51035,1592,1387,99,36,0
8600000US51058,826,806,10,7,0
8600000US51103,17356,9514,922,3403,145
8600000US51108,5367,4392,12,555,0
8600000US51231,369,353,2,2,0
8600000US51232,718,662,13,6,0
8600000US51234,1329,1197,0,94,0
8600000US51249,3217,2896,31,180,0
8600000US51331,1175,1098,29,5,0
8600000US51333,531,505,0,1,0
8600000US51342,1318,1265,2,41,0
8600000US51354,969,861,0,69,0
8600000US51364,723,680,11,11,0
8600000US51001,2329,2202,0,103,0
8600000US51002,2876,2360,47,190,0
8600000US51011,81,81,0,0,0
8600000US51030,1670,1643,0,11,0
8600000US51040,3543,3316,3,0,0
8600000US51041,7149,6370,45,350,0
8600000US51049,495,484,0,11,0
8600000US51060,598,578,0,17,0
8600000US51241,1830,1771,3,18,0
8600000US51010,389,376,0,0,0
8600000US51534,9228,8753,79,157,0
8600000US51558,374,361,0,12,0
8600000US51544,698,660,0,10,0
8600000US51554,174,162,0,12,0
8600000US51556,421,410,0,0,0
8600000US51566,6514,5956,0,113,0
8600000US51570,972,928,0,42,0
8600000US51004,989,960,0,17,0
8600000US51526,1782,1769,0,7,0
8600000US51549,532,520,0,0,0
8600000US51563,684,677,0,7,0
8600000US51575,1477,1447,0,25,0
8600000US51576,2079,2003,0,55,0
8600000US51246,3385,3307,4,9,0
8600000US51247,5044,4537,7,342,0
8600000US51008,134,128,0,0,0
8600000US51014,463,454,0,7,0
8600000US51027,1352,1189,6,20,0
8600000US51031,12152,11041,39,313,13
8600000US51034,1760,1679,0,76,0
8600000US51039,2521,2411,5,28,0
8600000US51052,829,696,0,122,0
8600000US51056,385,241,0,142,0
8600000US51104,22924,15797,941,3273,200
8600000US51109,2989,2558,50,217,0
8600000US51230,331,280,0,36,0
8600000US51239,2982,2732,2,95,0
8600000US51338,939,939,0,0,0
8600000US51243,826,764,0,1,0
8600000US51245,1296,1144,13,25,0
8600000US51301,12401,11442,40,306,64
8600000US51463,526,525,0,0,0
8600000US49343,6020,5781,28,98,0
8600000US49349,7826,7161,235,60,8
8600000US49412,11333,10157,133,282,0
8600000US49415,6863,6592,64,116,0
8600000US49431,17415,15986,139,582,0
8600000US49445,21111,19293,401,449,17
8600000US49451,5933,5503,25,295,0
8600000US49507,38374,10222,12931,5458,731
8600000US49509,27786,14866,1807,4592,360
8600000US49512,16926,9925,4446,898,128
8600000US49622,2510,2465,1,3,0
8600000US49628,167,151,0,10,0
8600000US49796,337,335,2,0,0
8600000US49718,686,609,7,8,0
8600000US49776,1853,1763,23,17,0
8600000US49779,4541,4349,28,20,0
8600000US49820,247,238,2,0,0
8600000US49837,9549,9030,0,77,0
8600000US49849,12416,11939,41,40,0
8600000US49866,8092,7721,37,41,0
8600000US49872,193,190,0,0,0
8600000US49886,597,566,0,0,0
8600000US49903,115,110,0,0,0
8600000US49920,4212,4014,17,100,0
8600000US49947,1670,996,456,70,0
8600000US49967,469,449,0,0,0
8600000US49419,8402,8008,12,181,0
8600000US49423,45487,32939,1492,5595,49
8600000US49425,3841,3524,3,160,0
8600000US49428,27596,25220,222,702,0
8600000US49457,10270,8897,344,495,0
8600000US49508,40830,22114,9854,2156,52
8600000US49546,34517,27116,2905,1026,103
8600000US49613,687,655,22,1,3
8600000US49615,3806,3645,19,66,0
8600000US49621,3485,3317,14,90,0
8600000US49623,1186,1090,10,15,0
8600000US49629,2036,1963,0,27,0
8600000US49632,1095,1051,0,25,0
8600000US49638,873,831,6,29,0
8600000US49643,6511,6308,35,58,0
8600000US49655,3399,3282,2,46,0
8600000US49659,6674,6364,44,35,0
8600000US49663,6243,5846,42,161,0
8600000US49684,40308,37058,263,1177,22
8600000US49706,4509,3876,2,36,1
8600000US49710,489,419,22,6,0
8600000US49713,2050,1941,10,29,0
8600000US49720,8750,8127,41,178,5
8600000US49726,1104,997,0,7,0
8600000US49727,7559,7091,22,130,3
8600000US49744,851,851,0,0,0
8600000US49747,1896,1825,1,5,0
8600000US49757,960,597,174,19,0
8600000US49783,19299,14049,582,226,0
8600000US49760,734,499,26,20,0
8600000US49764,190,151,0,16,0
8600000US49770,16977,15758,100,201,3
8600000US49788,6017,2671,1712,88,49
8600000US49799,2145,2034,0,8,0
8600000US49346,5703,5325,166,65,0
8600000US49449,2578,2382,0,149,0
8600000US49454,4613,4093,32,306,0
8600000US49461,9300,8499,190,146,15
8600000US49618,719,690,0,14,0
8600000US49633,3678,3465,49,26,0
8600000US49639,2305,2160,5,26,3
8600000US49665,4078,3920,9,33,0
8600000US49267,3866,3543,87,65,0
8600000US49268,1212,1059,6,4,0
8600000US49270,5911,5468,29,231,0
8600000US49284,3131,2934,23,65,0
8600000US49304,3839,2794,657,89,0
8600000US49306,10594,9862,26,242,0
8600000US49307,20769,18455,923,469,5
8600000US49309,1567,1384,85,23,7
8600000US49310,3415,3287,36,31,0
8600000US49312,264,247,0,14,0
8600000US49321,17354,14231,818,1120,76
8600000US49329,8502,8158,24,98,2
8600000US49406,740,736,0,0,0
8600000US49426,36724,34129,355,657,10
8600000US49525,29439,25460,1014,926,0
8600000US49442,41478,27378,8259,2474,81
8600000US49446,2482,2150,25,250,0
8600000US49459,1453,1043,4,330,0
8600000US49601,21529,20340,138,260,30
8600000US49620,2707,2578,3,29,0
8600000US49626,361,315,3,6,0
8600000US49631,6049,5602,53,183,0
8600000US49635,3454,3341,10,58,0
8600000US49644,2222,2138,0,21,0
8600000US49660,14336,12387,519,327,21
8600000US49668,3315,3159,21,17,0
8600000US49670,2109,1854,3,69,0
8600000US49677,7254,6883,146,86,0
8600000US49657,3709,3510,8,128,0
8600000US49238,1648,1565,7,50,0
8600000US49894,676,676,0,0,0
8600000US49755,1947,1757,10,16,5
8600000US49316,23140,20291,537,582,59
8600000US49037,20715,11971,5353,940,31
8600000US49048,25120,16882,4881,623,234
8600000US49074,135,116,3,0,0
8600000US49084,41,23,0,0,0
8600000US49104,740,266,230,36,5
8600000US49261,215,201,0,14,0
8600000US49320,92,92,0,0,0
8600000US49519,28924,19536,2191,2059,82
8600000US49534,21804,19522,445,467,0
8600000US49674,96,92,0,0,0
8600000US49717,150,136,0,0,0
8600000US49819,11,11,0,0,0
8600000US49047,14693,11193,1073,628,6
8600000US49806,513,385,8,1,0
8600000US49863,165,165,0,0,0
8600000US49945,2659,2503,3,16,13
8600000US49117,3607,3225,38,147,0
8600000US49248,783,721,21,33,0
8600000US49319,16886,15677,136,478,0
8600000US49935,5791,5465,27,52,0
8600000US49740,7004,6564,20,32,0
8600000US49821,1274,1222,0,9,0
8600000US49887,2557,2451,9,30,0
8600000US49729,1576,1500,16,4,0
8600000US49202,19058,15040,2027,691,7
8600000US49283,3847,3404,90,146,10
8600000US49348,12300,11376,102,109,62
8600000US49436,1509,1363,2,93,0
8600000US49614,2824,2631,4,80,0
8600000US49855,33049,29714,938,455,51
8600000US49950,1238,1183,30,6,2
8600000US49666,202,202,0,0,0
8600000US49829,16943,15739,103,100,0
8600000US49877,22,22,0,0,0
8600000US49948,530,490,12,13,0
8600000US49060,1709,1658,24,0,7
8600000US49113,1810,1727,9,18,0
8600000US49256,3921,3576,18,107,0
8600000US49022,31170,11696,16094,1436,99
8600000US49028,6435,5674,41,234,0
8600000US49679,1335,1226,28,15,0
8600000US49707,21897,20893,130,262,1
8600000US49736,454,407,0,1,0
8600000US49642,762,485,211,9,0
8600000US49645,1512,1303,45,74,0
8600000US49653,2018,1858,9,86,0
8600000US49656,1616,1472,6,85,0
8600000US49746,3315,3230,18,29,0
8600000US49765,3699,3582,14,4,1
8600000US49766,2269,2220,9,6,0
8600000US49774,1660,1550,1,15,0
8600000US49793,258,216,0,0,0
8600000US49802,6137,5617,58,72,0
8600000US49808,234,223,3,0,0
8600000US49816,706,678,5,2,0
8600000US49835,913,706,1,10,0
8600000US49840,593,528,0,12,0
8600000US49871,588,578,0,0,0
8600000US49874,912,882,5,4,0
8600000US49878,3381,3081,0,69,0
8600000US49879,936,901,0,21,0
8600000US49895,717,665,0,0,0
8600000US49908,3444,1910,773,28,27
8600000US49918,87,83,0,0,0
8600000US49919,246,229,0,3,0
8600000US49925,489,464,2,0,0
8600000US49241,2486,2389,18,7,0
8600000US49228,5253,4947,24,128,0
8600000US49230,10259,9606,173,233,0
8600000US49236,4672,4347,71,88,9
8600000US49242,14941,14034,147,378,11
8600000US49262,1197,1171,0,8,0
8600000US49245,4781,4493,15,117,0
8600000US49247,5621,5290,4,135,0
8600000US49250,6252,5850,59,66,10
8600000US49263,82,82,0,0,0
8600000US49287,2127,1985,3,42,0
8600000US49301,20382,18488,258,290,20
8600000US49322,1480,1431,17,8,0
8600000US49328,4055,3904,41,6,0
8600000US49330,5590,4927,122,322,8
8600000US49401,24290,20137,917,784,0
8600000US49417,31330,29087,58,932,15
8600000US49450,3362,1747,214,741,0
8600000US49456,19146,17994,41,352,0
8600000US49458,79,79,0,0,0
8600000US49504,39401,29380,2464,2870,127
8600000US49505,32068,23738,4528,1343,65
8600000US49506,33661,26308,4568,852,56
8600000US49611,266,253,0,13,0
8600000US49612,1164,1125,0,0,0
8600000US49617,3196,3144,26,0,0
8600000US49636,401,351,22,13,0
8600000US49637,3817,3415,0,193,0
8600000US49640,1582,1437,7,55,0
8600000US49649,7406,6646,286,58,0
8600000US49654,519,499,0,7,9
8600000US49970,288,284,0,3,0
8600000US49264,2182,2136,0,30,5
8600000US49269,6177,5955,36,24,0
8600000US49323,10413,9764,21,354,0
8600000US49402,1325,1171,80,7,8
8600000US49404,8738,8224,0,165,0
8600000US49405,1482,1347,47,39,0
8600000US49418,28383,24166,416,1088,0
8600000US49004,16374,12751,1743,568,240
8600000US49010,17603,15786,605,527,103
8600000US49011,2246,2112,34,64,0
8600000US49013,5596,3885,286,385,15
8600000US49021,6265,5883,20,109,3
8600000US49027,112,77,0,1,0
8600000US49032,3257,3032,80,29,4
8600000US49040,3246,3207,0,11,0
8600000US49042,4733,4164,18,263,0
8600000US49055,6329,5789,72,91,4
8600000US49067,4362,4199,25,33,0
8600000US49073,5049,4828,5,54,0
8600000US49088,3656,3438,34,11,0
8600000US49116,225,225,0,0,0
8600000US49119,209,206,0,0,0
8600000US49125,2275,2246,0,3,0
8600000US49221,40615,31453,2088,4464,195
8600000US49235,2090,1885,9,80,0
8600000US49240,9534,9137,18,107,0
8600000US49252,2442,2320,14,36,0
8600000US49259,2145,2006,15,16,0
8600000US49965,583,577,0,0,0
8600000US49759,1513,1407,5,44,0
8600000US49762,660,470,2,12,0
8600000US49769,1630,1420,7,14,0
8600000US49834,233,201,0,0,0
8600000US49801,11349,10937,94,128,0
8600000US49817,659,517,0,3,0
8600000US49827,947,845,9,6,0
8600000US49838,507,404,12,0,3
8600000US49876,1037,1019,0,7,0
8600000US49881,320,320,0,0,0
8600000US49893,1477,1454,2,10,0
8600000US49901,199,199,0,0,0
8600000US49912,913,875,0,11,0
8600000US49927,487,457,9,10,0
8600000US49929,136,132,0,0,0
8600000US49938,7514,7129,154,45,0
8600000US49968,1929,1881,22,2,0
8600000US49971,443,421,0,12,0
8600000US49127,10968,9931,272,188,20
8600000US49129,628,562,25,41,0
8600000US49201,45817,37966,4528,955,54
8600000US49220,2412,2280,10,55,0
8600000US49752,818,626,94,3,3
8600000US49753,1930,1908,2,6,0
8600000US49453,2459,2177,0,109,0
8600000US49460,8658,7761,51,384,4
8600000US49544,10239,8672,492,345,0
8600000US49616,2274,1940,2,131,0
8600000US49625,1164,1115,0,16,0
8600000US49630,1398,1370,0,14,0
8600000US49634,81,81,0,0,0
8600000US49680,2000,1932,4,2,0
8600000US49686,33069,30940,318,589,0
8600000US49689,1418,1379,0,12,0
8600000US49712,8043,7603,47,45,6
8600000US49721,14245,12783,207,219,0
8600000US49722,308,305,0,0,0
8600000US49728,291,247,1,0,0
8600000US49735,19657,18482,72,253,36
8600000US49441,35802,28732,3843,1480,11
8600000US49452,1959,1637,5,201,0
8600000US49099,5477,5108,3,234,0
8600000US49102,1699,1469,71,47,2
8600000US49130,1665,1552,0,70,0
8600000US49237,3010,2838,102,32,0
8600000US49271,2002,1849,50,4,0
8600000US49272,2352,2270,27,15,0
8600000US49279,823,752,41,19,0
8600000US49282,258,258,0,0,0
8600000US49288,1424,1380,10,14,0
8600000US49315,22744,20262,310,570,0
8600000US49336,4232,4065,2,40,1
8600000US49339,2135,1957,32,5,0
8600000US49344,3420,3032,44,138,0
8600000US49730,2214,2111,27,28,0
8600000US49749,3992,3859,6,12,0
8600000US49332,2771,2586,29,32,0
8600000US49338,1621,1510,72,0,0
8600000US49411,1482,1367,11,36,0
8600000US49421,5894,5327,0,227,0
8600000US49435,4138,4016,0,12,0
8600000US49440,983,734,106,0,0
8600000US49464,28770,24546,339,1163,0
8600000US49444,29801,16525,10206,1237,62
8600000US49448,3999,3422,54,370,0
8600000US49455,4787,3432,17,1080,5
8600000US49503,37255,21937,5135,4232,415
8600000US49782,562,529,0,7,0
8600000US49791,360,332,0,0,0
8600000US49807,3481,3284,2,18,0
8600000US49002,21226,17524,903,1078,101
8600000US49030,2441,2236,26,72,0
8600000US49033,1596,1476,63,10,0
8600000US49051,2683,2427,0,142,0
8600000US49057,6545,4551,39,542,0
8600000US49068,14804,13976,66,470,0
8600000US49078,9236,8669,30,71,2
8600000US49089,1770,1700,0,34,0
8600000US49092,1960,1856,7,30,0
8600000US49289,162,155,0,7,0
8600000US49276,852,768,4,50,0
8600000US49277,3389,3110,31,83,0
8600000US49285,5787,5408,1,232,2
8600000US49305,2064,1952,11,4,0
8600000US49325,1950,1840,0,43,0
8600000US49331,17579,16513,199,320,0
8600000US49333,11432,10736,55,274,0
8600000US49337,11732,10879,112,196,16
8600000US49341,36711,34430,326,580,17
8600000US49342,1890,1802,7,18,0
8600000US49345,14488,13202,99,879,0
8600000US49347,1307,1196,0,38,0
8600000US49403,2618,2492,3,38,0
8600000US49408,9810,7203,21,1788,30
8600000US49410,2019,1855,8,49,0
8600000US49424,48386,32043,880,5722,27
8600000US49434,6,6,0,0,0
8600000US49437,6984,6317,33,363,0
8600000US49548,33303,20365,3272,3472,361
8600000US49619,1015,926,62,5,0
8600000US49627,173,136,0,24,0
8600000US49648,2242,1992,5,43,7
8600000US49667,544,523,0,4,0
8600000US49688,2579,2482,17,16,0
8600000US49709,3644,3431,14,32,0
8600000US49715,3357,1893,32,23,0
8600000US49719,1213,1103,0,0,0
8600000US49724,1187,982,0,0,0
8600000US49009,45263,36818,3250,1382,155
8600000US49014,21590,17451,1816,815,17
8600000US49029,1528,1508,1,3,0
8600000US49034,2744,2615,11,55,0
8600000US49822,260,203,7,0,0
8600000US49833,255,255,0,0,0
8600000US49841,7242,6540,39,114,0
8600000US49847,1015,951,0,20,0
8600000US49006,29109,20258,4081,1293,66
8600000US49070,2609,2523,0,76,0
8600000US49203,38659,29550,5322,1652,40
8600000US49303,1009,951,0,37,0
8600000US49036,23612,20733,908,968,25
8600000US49091,19857,16209,122,1633,0
8600000US49075,115,115,0,0,0
8600000US49079,13024,11930,54,370,0
8600000US49082,5854,5663,15,100,0
8600000US49128,3370,3201,4,81,12
8600000US49232,2557,2511,0,18,0
8600000US49253,2803,2762,10,4,0
8600000US49254,2729,2432,47,105,0
8600000US49286,14700,13558,44,566,0
8600000US49318,1573,1401,57,92,0
8600000US49327,8429,7274,25,382,14
8600000US49101,3025,2811,6,83,0
8600000US49705,933,860,0,0,0
8600000US49420,6393,4800,219,1020,7
8600000US49651,7888,7399,51,90,6
8600000US49111,3613,2927,128,368,0
8600000US49959,362,349,7,3,0
8600000US49725,739,561,0,0,0
8600000US49733,2217,2041,0,58,0
8600000US49738,9599,9122,84,119,0
8600000US49751,2179,2101,0,16,0
8600000US49775,78,78,0,0,0
8600000US49781,3614,2193,59,41,0
8600000US49001,21070,13082,4749,1696,54
8600000US49008,16719,13164,1480,427,4
8600000US49015,26950,20815,1857,1083,0
8600000US49026,2301,1974,209,14,0
8600000US49031,7346,5886,893,138,0
8600000US49038,9411,8610,140,185,0
8600000US49050,1759,1620,35,0,0
8600000US49058,19067,17907,38,449,0
8600000US49061,1641,1570,24,6,0
8600000US49066,648,630,0,0,2
8600000US49087,6340,5963,21,65,0
8600000US49095,2146,1748,165,40,10
8600000US49112,9967,9289,63,97,0
8600000US49115,460,428,20,12,0
8600000US49229,3373,3281,0,16,3
8600000US49233,2439,2351,18,39,0
8600000US50849,2423,2352,3,22,0
8600000US50851,2097,1638,0,266,0
8600000US50857,243,242,0,0,0
8600000US50861,272,268,0,4,0
8600000US50864,2026,1983,0,2,0
8600000US50238,1334,1334,0,0,0
8600000US50243,185,185,0,0,0
8600000US50262,421,412,0,7,0
8600000US50266,28917,23499,1158,1031,0
8600000US50314,11528,3541,2560,2019,44
8600000US50424,1454,1400,0,41,0
8600000US50448,623,603,6,13,0
8600000US50470,231,228,0,0,0
8600000US50501,28063,23992,1649,1270,20
8600000US50169,3108,2737,131,100,0
8600000US50170,2803,2763,4,4,0
8600000US50173,875,616,16,9,0
8600000US50210,1573,1541,0,15,0
8600000US50213,6850,5583,3,1043,0
8600000US50223,546,546,0,0,0
8600000US50249,1276,1260,1,5,0
8600000US50225,2797,2664,0,55,0
8600000US50226,6289,6222,10,0,0
8600000US50240,2917,2831,13,42,0
8600000US50256,416,416,0,0,0
8600000US54490,856,793,0,61,0
8600000US54498,2457,2389,15,9,0
8600000US54512,831,813,0,6,0
8600000US54521,7782,7283,21,186,30
8600000US54545,823,802,0,6,0
8600000US54547,1390,1343,5,22,0
8600000US54565,57,57,0,0,0
8600000US54566,1322,1022,3,17,0
8600000US54614,2820,2687,6,44,0
8600000US54618,2306,2194,28,23,1
8600000US54619,3908,3696,23,62,0
8600000US54624,1489,1439,0,18,3
8600000US54630,4169,4052,6,19,0
8600000US54638,1528,1481,3,28,0
8600000US54557,893,847,0,43,0
8600000US54559,886,472,0,23,0
8600000US54561,0,0,0,0,0
8600000US54123,258,227,0,18,0
8600000US54124,3463,3041,7,54,8
8600000US54127,93,51,0,42,0
8600000US54130,25700,24623,2,444,0
8600000US54156,1522,1460,0,40,0
8600000US54204,1611,1563,4,9,0
8600000US54241,14165,13087,123,445,4
8600000US54245,2178,2089,2,73,0
8600000US54247,2052,1999,0,28,0
8600000US54413,139,126,0,8,0
8600000US54449,25893,24225,124,341,0
8600000US54452,18503,17854,67,182,0
8600000US54456,5922,5620,33,75,0
8600000US54463,591,574,0,0,0
8600000US54467,14067,12844,61,232,3
8600000US54469,1645,1545,11,32,0
8600000US54474,3929,3779,45,0,0
8600000US54475,1664,1607,0,27,0
8600000US54489,1590,1521,8,14,0
8600000US54519,1290,1222,0,20,0
8600000US54525,243,243,0,0,0
8600000US54529,1213,1195,2,12,0
8600000US54530,823,747,20,4,0
8600000US54849,1835,1728,3,19,0
8600000US54858,1721,1589,7,64,0
8600000US54859,1698,1614,2,5,0
8600000US54645,61,57,0,4,0
8600000US54652,1005,990,1,4,0
8600000US54658,2592,2417,0,40,0
8600000US54665,8035,7679,24,15,0
8600000US54728,6231,5999,32,95,0
8600000US54733,1252,1202,0,12,0
8600000US54747,2690,2147,0,132,0
8600000US54757,3430,3377,6,8,12
8600000US54771,4243,4129,3,51,1
8600000US54813,555,541,0,8,0
8600000US54004,2386,2305,1,29,0
8600000US54135,3298,384,16,21,0
8600000US54025,7361,6644,82,237,0
8600000US54026,1920,1852,0,16,0
8600000US54648,1669,1263,0,222,0
8600000US54140,9461,8495,34,124,0
8600000US52585,1018,1014,0,0,0
8600000US52537,7265,7052,5,84,0
8600000US52554,1346,1289,0,33,0
8600000US52569,574,561,2,0,0
8600000US52588,34,34,0,0,0
8600000US52646,330,323,5,2,0
8600000US52656,2498,2440,0,14,0
8600000US52658,778,731,0,27,0
8600000US52720,950,791,3,30,0
8600000US52745,471,468,0,0,0
8600000US52749,1036,1003,0,29,0
8600000US52751,1057,965,3,61,0
8600000US52752,517,445,4,68,0
8600000US52756,2027,1933,64,10,0
8600000US52620,897,824,13,0,0
8600000US52621,669,632,0,10,0
8600000US52765,335,324,0,2,0
8600000US52595,424,333,45,0,0
8600000US52623,2029,1968,0,4,23
8600000US52722,37308,31415,1246,1319,4
8600000US52747,1833,1727,0,32,0
8600000US52769,705,689,0,4,0
8600000US52804,27560,21329,2625,1883,0
8600000US52624,268,261,0,0,0
8600000US53042,6745,6543,7,121,8
8600000US53059,1833,1761,12,17,0
8600000US53061,4983,4779,11,15,0
8600000US53076,4082,3836,0,38,0
